date,pm2.5,pm10,OC,EC,NO3,SO42,NH4,meantemp,mintemp,maxtemp,meanhumi,dow,year,influenza,season,holiday,ma5meantemp,cityname,noacc,noacc_A,noacc_B,noacc_M,noacc_F,circ,circ_A,circ_B,circ_M,circ_F,resp,resp_A,resp_B,resp_M,resp_F
2011-12-08,37.33333333,61.76082251,,,,,,0.1,-3.7,3.7,59.6,5,2011,0,4,0,2.4,Seoul,513,366,147,297,216,122,60,62,72,50,279,246,33,150,129
2011-12-09,21.75,38.88781014,,,,,,-2.7,-4.4,0.1,50.8,6,2011,0,4,0,1.36,Seoul,544,390,154,285,259,125,57,68,65,60,301,277,24,157,144
2011-12-10,15.375,31.25882353,,,,,,-1.7,-4.9,1.4,48.6,7,2011,0,4,0,0.72,Seoul,689,533,156,348,341,124,52,72,61,63,391,364,27,186,205
2011-12-11,23.91666667,42.10160428,,,,,,2.8,-1.7,6.3,64.6,1,2011,0,4,0,0.5,Seoul,542,424,118,304,238,95,49,46,56,39,315,290,25,179,136
2011-12-12,24.79166667,48.12352309,,,,,,3.5,-0.1,6.4,54.4,2,2011,0,4,0,0.4,Seoul,539,405,134,285,254,124,63,61,74,50,279,257,22,149,130
2011-12-13,27.95833333,55.24648649,,,,,,1.5,-3.1,7.4,42.8,3,2011,0,4,0,0.68,Seoul,445,329,116,259,186,125,70,55,67,58,224,201,23,132,92
2011-12-14,46.16666667,84.60407725,,,,,,2.4,-1.1,7.2,60.9,4,2011,0,4,0,1.7,Seoul,452,318,134,242,210,116,56,60,69,47,217,193,24,114,103
2011-12-15,9.208333333,24.58702703,,,,,,-3.9,-5.8,-0.9,38.8,5,2011,0,4,0,1.26,Seoul,523,372,151,278,245,144,78,66,71,73,242,210,32,131,111
2011-12-16,10.25,34.29649891,,,,,,-7.1,-9.8,-3.5,39.1,6,2011,0,4,0,-0.72,Seoul,549,421,128,307,242,133,75,58,71,62,294,264,30,165,129
2011-12-17,15.125,37.69762419,,,,,,-5.8,-10.6,-1.6,45.6,7,2011,0,4,0,-2.58,Seoul,643,517,126,351,292,115,59,56,65,50,407,380,27,215,192
2011-12-18,19.58333333,38.88051668,,,,,,-2.4,-5,1.4,46.8,1,2011,0,4,0,-3.36,Seoul,568,438,130,336,232,128,69,59,79,49,323,292,31,195,128
2011-12-19,18.41666667,38.84565217,,,,,,-2.4,-6.7,1.9,38.3,2,2011,0,4,0,-4.32,Seoul,463,324,139,247,216,132,61,71,69,63,217,194,23,115,102
2011-12-20,26.375,53.06870229,,,,,,-0.3,-5.1,3.8,40.8,3,2011,0,4,0,-3.6,Seoul,521,370,151,283,238,136,75,61,79,57,245,217,28,136,109
2011-12-21,32.04166667,60.07019438,,,,,,1.9,-0.7,5.2,61.8,4,2011,0,4,0,-1.8,Seoul,518,346,172,290,228,132,62,70,81,51,244,208,36,133,111
2011-12-22,13,42.08478261,,,,,,-5.5,-8.7,1.1,33.9,5,2011,0,4,0,-1.74,Seoul,515,360,155,278,237,135,63,72,81,54,255,224,31,127,128
2011-12-23,15.91666667,36.08143322,,,,,,-5.4,-10.1,-1.1,42.8,6,2011,0,4,0,-2.34,Seoul,614,467,147,349,265,134,78,56,75,59,356,313,43,202,154
2011-12-24,16.91666667,30.32929515,,,,,,-5.2,-7.8,-3,54,7,2011,0,4,0,-2.9,Seoul,733,581,152,394,339,136,60,76,74,62,468,431,37,254,214
2011-12-25,11.75,23.78346028,,,,,,-7.1,-9.5,-3.5,35.4,1,2011,0,4,1,-4.26,Seoul,627,493,134,330,297,125,62,63,74,51,370,341,29,185,185
2011-12-26,13.70833333,29.24004306,,,,,,-7.1,-10.1,-3.5,29.1,2,2011,0,4,0,-6.06,Seoul,571,396,175,298,273,157,74,83,87,70,267,234,33,128,139
2011-12-27,30.41666667,57.91836735,,,,,,-4,-8.8,1.2,37.4,3,2011,0,4,0,-5.76,Seoul,541,390,151,295,246,137,69,68,74,63,293,259,34,163,130
2011-12-28,45.875,77.06243272,,,,,,-0.5,-4.1,2.2,65,4,2011,0,4,0,-4.78,Seoul,539,396,143,283,256,139,67,72,75,64,287,256,31,148,139
2011-12-29,60.91666667,103.0150215,,,,,,-1.7,-4.8,1.7,66.1,5,2011,0,4,0,-4.08,Seoul,566,427,139,292,274,136,69,67,67,69,301,275,26,156,145
2011-12-30,75.08333333,122.6224599,,,,,,-3,-6.4,1.9,66.6,6,2011,0,4,0,-3.26,Seoul,655,504,151,349,306,141,65,76,74,67,374,342,32,194,180
2011-12-31,67.33333333,107.4930481,,,,,,-1.9,-6,1.4,66.5,7,2011,0,4,0,-2.22,Seoul,770,624,146,428,342,131,74,57,71,60,480,450,30,263,217
2012-01-01,49.875,83.45872518,,,,,,-3,-6.9,0.4,64.5,1,2012,0,4,1,-2.02,Seoul,736,545,191,401,335,130,60,70,81,49,454,386,68,231,223
2012-01-02,59.16666667,96.35706806,,,,,,-4.8,-8.3,-1.2,66.5,2,2012,0,4,0,-2.88,Seoul,624,434,190,350,274,167,84,83,91,76,325,275,50,176,149
2012-01-03,58.41666667,93.36642027,,,,,,-4.5,-6.8,-0.2,68.3,3,2012,0,4,0,-3.44,Seoul,556,393,163,299,257,134,65,69,74,60,282,243,39,146,136
2012-01-04,41.41666667,68.31957672,,,,,,-7.4,-9.6,-4.3,55.4,4,2012,0,4,0,-4.32,Seoul,564,421,143,301,263,130,70,60,77,53,300,266,34,158,142
2012-01-05,29.16666667,51.58534031,,,,,,-5.7,-9.8,-1.3,49.8,5,2012,0,4,0,-5.08,Seoul,603,471,132,314,289,127,74,53,65,62,334,309,25,178,156
2012-01-06,30.75,57.34002112,,,,,,-2.8,-5.6,1.3,42.9,6,2012,0,4,0,-5.04,Seoul,689,527,162,365,324,134,62,72,78,56,403,366,37,208,195
2012-01-07,51.5,90.54175589,,,,,,-3.8,-8,2,46.5,7,2012,0,4,0,-4.84,Seoul,867,677,190,465,402,136,67,69,73,63,554,495,59,293,261
2012-01-08,49.79166667,83.05850488,,,,,,-2.5,-5.5,0.4,54.3,1,2012,0,4,0,-4.44,Seoul,703,546,157,370,333,121,62,59,68,53,463,414,49,232,231
2012-01-09,67.95833333,116.0246253,,,,,,-0.3,-1.8,2.7,66.1,2,2012,0,4,0,-3.02,Seoul,703,512,191,380,323,161,84,77,98,63,375,326,49,195,180
2012-01-10,52.04166667,91.68577495,,,,,,-2.5,-5.8,1.5,53.9,3,2012,0,4,0,-2.38,Seoul,706,503,203,397,309,142,62,80,82,60,409,350,59,233,176
2012-01-11,30.83333333,58.72100313,,,,,,-6,-8.1,-3.3,42.3,4,2012,0,4,0,-3.02,Seoul,628,457,171,323,305,139,70,69,75,64,342,296,46,162,180
2012-01-12,30.66666667,52.82352941,,,,,,-4.6,-10.3,-0.4,56.5,5,2012,0,4,0,-3.18,Seoul,734,547,187,391,343,151,76,75,82,69,431,370,61,232,199
2012-01-13,37.70833333,66.32840549,,,,,,-1.2,-4.1,2.6,52.8,6,2012,1,4,0,-2.92,Seoul,869,682,187,496,373,130,73,57,72,58,558,500,58,318,240
2012-01-14,23.08333333,43.44154489,,,,,,-1.5,-6.3,2.7,51.6,7,2012,1,4,0,-3.16,Seoul,1176,974,202,640,536,142,76,66,79,63,838,761,77,440,398
2012-01-15,25.83333333,49.70744681,,,,,,-2.6,-4.7,0.3,44.5,1,2012,1,4,0,-3.18,Seoul,989,816,173,526,463,136,72,64,77,59,682,623,59,360,322
2012-01-16,31.83333333,60.26760563,,,,,,1,-5.1,7.8,44.6,2,2012,1,4,0,-1.78,Seoul,830,631,199,440,390,143,75,68,86,57,508,442,66,257,251
2012-01-17,33.91666667,62.47963801,,,,,,2.8,0,8.2,48.5,3,2012,1,4,0,-0.3,Seoul,792,577,215,428,364,147,69,78,90,57,483,412,71,255,228
2012-01-18,66.70833333,123.2789416,,,,,,1.4,-2.2,5.4,39.8,4,2012,1,4,0,0.22,Seoul,901,690,211,460,441,149,67,82,82,67,600,529,71,299,301
2012-01-19,40.95238095,66.7956044,,,,,,5.3,1.4,8.4,54.4,5,2012,1,4,0,1.58,Seoul,1029,828,201,513,516,126,63,63,68,58,725,648,77,359,366
2012-01-20,11.66666667,20.17112299,,,,,,5.4,3.7,8.3,61,6,2012,1,4,0,3.18,Seoul,1460,1194,266,759,701,141,55,86,71,70,1098,991,107,581,517
2012-01-21,28.45833333,47.71841542,,,,,,2.4,-2.6,5.7,60.3,7,2012,0,4,0,3.46,Seoul,2018,1781,237,1033,985,137,70,67,75,62,1623,1519,104,825,798
2012-01-22,25.66666667,56.19337607,,,,,,-7.7,-11.6,-2.4,37.9,1,2012,0,4,1,1.36,Seoul,2289,2031,258,1100,1189,120,61,59,59,61,1905,1770,135,909,996
2012-01-23,11.95833333,25.72502685,,,,,,-9.6,-12.2,-5.3,33.3,2,2012,0,4,1,-0.84,Seoul,1647,1386,261,851,796,133,65,68,77,56,1312,1189,123,657,655
2012-01-24,14.5,26.66451613,,,,,,-7.3,-11.8,-3.1,39.9,3,2012,0,4,1,-3.36,Seoul,1017,822,195,497,520,128,62,66,67,61,704,636,68,349,355
2012-01-25,14.125,27.03783784,,,,,,-8.2,-11.6,-5,41.3,4,2012,0,4,0,-6.08,Seoul,792,582,210,421,371,130,64,66,78,52,489,417,72,256,233
2012-01-26,25.95833333,49.29297297,,,,,,-2.9,-8.5,1.8,54.5,5,2012,0,4,0,-7.14,Seoul,812,603,209,411,401,132,67,65,76,56,496,438,58,237,259
2012-01-27,50.04166667,86.31533477,,,,,,-0.9,-4.4,4.9,64.6,6,2012,0,4,0,-5.78,Seoul,839,635,204,439,400,132,52,80,72,60,551,484,67,284,267
2012-01-28,17.20833333,40.51588983,,,,,,-1.8,-6,3.1,24.4,7,2012,0,4,0,-4.22,Seoul,1045,837,208,550,495,139,71,68,82,57,720,641,79,372,348
2012-01-29,20.70833333,45.89534884,,,,,,-2.8,-5.5,1.6,23.4,1,2012,1,4,0,-3.32,Seoul,851,672,179,453,398,123,62,61,78,45,587,519,68,299,288
2012-01-30,16.25,38.09061834,,,,,,-5.6,-8.8,-0.8,22.4,2,2012,1,4,0,-2.8,Seoul,699,499,200,370,329,128,62,66,67,61,418,353,65,232,186
2012-01-31,23.70833333,46.42328042,8.030515521,0.943649917,6.408660472,5.197419444,8.134382549,-4.7,-8.5,-0.3,48.4,3,2012,1,4,0,-3.16,Seoul,627,444,183,302,325,136,68,68,66,70,366,308,58,174,192
2012-02-01,25.20833333,45.62367865,,,,,,-12.8,-15.3,-8.1,47.9,4,2012,1,4,0,-5.54,Seoul,783,534,249,405,378,149,71,78,86,63,465,369,96,233,232
2012-02-02,24.20833333,43.50479233,,,,,,-13.7,-17.1,-9.5,44.4,5,2012,1,4,0,-7.92,Seoul,797,589,208,403,394,138,61,77,78,60,510,448,62,254,256
2012-02-03,23.16666667,40.47844374,,,,,,-8.6,-14.5,-3.9,54.3,6,2012,1,4,0,-9.08,Seoul,856,640,216,435,421,119,52,67,56,63,578,493,85,302,276
2012-02-04,30.45833333,53.82668067,,,,,,-3,-5.2,1,48.5,7,2012,1,4,0,-8.56,Seoul,1053,854,199,547,506,153,70,83,81,72,726,668,58,380,346
2012-02-05,28.54166667,49.62708333,,,,,,-0.9,-4.5,4.8,36.1,1,2012,1,4,0,-7.8,Seoul,844,689,155,460,384,104,47,57,58,46,586,537,49,309,277
2012-02-06,28.875,48.34417629,,,,,,0.9,-3.2,7,50.6,2,2012,0,4,0,-5.06,Seoul,742,514,228,379,363,133,65,68,65,68,429,343,86,224,205
2012-02-07,18.16666667,82.01789474,,,,,,-8.7,-11.5,-0.1,42.3,3,2012,0,4,0,-4.06,Seoul,699,526,173,356,343,122,66,56,64,58,447,384,63,220,227
2012-02-08,12.125,40.4522293,,,,,,-8,-12.1,-3.8,39.1,4,2012,1,4,0,-3.94,Seoul,747,519,228,389,358,142,68,74,78,64,445,360,85,228,217
2012-02-09,13.83333333,34.12875536,,,,,,-4.5,-9,-0.5,48.9,5,2012,1,4,0,-4.24,Seoul,760,542,218,392,368,136,55,81,67,69,469,397,72,241,228
2012-02-10,16.58333333,38.31132075,,,,,,-3.5,-6.9,1.7,46.4,6,2012,1,4,0,-4.76,Seoul,914,696,218,466,448,147,75,72,81,66,596,523,73,287,309
2012-02-11,13.875,31.98527865,,,,,,-3.8,-9.2,0.8,42.5,7,2012,1,4,0,-5.7,Seoul,1118,890,228,573,545,144,67,77,75,69,796,720,76,403,393
2012-02-12,17.29166667,34.27111575,,,,,,-0.1,-5,4.8,34.4,1,2012,1,4,0,-3.98,Seoul,922,725,197,503,419,130,65,65,73,57,625,560,65,348,277
2012-02-13,25.5,52.50738397,,,,,,3.1,0.2,8.4,26.3,2,2012,1,4,0,-1.76,Seoul,788,603,185,420,368,158,83,75,87,71,485,423,62,257,228
2012-02-14,48.625,89.58526316,,,,,,3,-0.3,8.3,48.9,3,2012,1,4,0,-0.26,Seoul,682,502,180,365,317,124,53,71,73,51,423,369,54,219,204
2012-02-15,21.41666667,60.13760504,,,,,,-1.3,-4.1,3,31.5,4,2012,1,4,0,0.18,Seoul,688,507,181,334,354,136,80,56,75,61,412,355,57,197,215
2012-02-16,16.91666667,48.32489451,,,,,,-2.8,-6.1,2.7,32.4,5,2012,1,4,0,0.38,Seoul,759,563,196,392,367,123,62,61,66,57,512,437,75,252,260
2012-02-17,15.29166667,42.77884615,,,,,,-6.4,-8.8,-2.9,35.1,6,2012,1,4,0,-0.88,Seoul,910,711,199,485,425,131,64,67,74,57,614,547,67,324,290
2012-02-18,16.75,40.12352309,,,,,,-6.8,-9.6,-2.2,38.9,7,2012,1,4,0,-2.86,Seoul,962,785,177,502,460,120,69,51,74,46,686,620,66,355,331
2012-02-19,15.25,34.00322928,,,,,,-4.4,-9.6,1.3,39.6,1,2012,1,4,0,-4.34,Seoul,820,648,172,406,414,108,53,55,52,56,534,486,48,263,271
2012-02-20,24.95833333,48.85989305,,,,,,-0.2,-5.5,5.3,56.8,2,2012,1,4,0,-4.12,Seoul,725,508,217,383,342,147,71,76,75,72,423,339,84,220,203
2012-02-21,48.45833333,87.46729958,,,,,,2.3,-0.9,5.5,59.1,3,2012,1,4,0,-3.1,Seoul,649,477,172,331,318,129,62,67,59,70,375,324,51,192,183
2012-02-22,43.08333333,78.55357143,,,,,,5.8,-0.8,12.1,46.6,4,2012,1,4,0,-0.66,Seoul,676,482,194,334,342,140,71,69,72,68,405,336,69,195,210
2012-02-23,42.5,64.38551651,,,,,,4.4,1.1,8.2,64.4,5,2012,1,4,0,1.58,Seoul,759,564,195,419,340,139,65,74,81,58,477,418,59,266,211
2012-02-24,61.29166667,94.98170075,,,,,,4.3,0.2,9.7,61.3,6,2012,1,4,0,3.32,Seoul,740,566,174,389,351,123,59,64,66,57,473,423,50,254,219
2012-02-25,35.54166667,64.82168926,,,,,,1.2,-2.3,5,57.4,7,2012,0,4,0,3.6,Seoul,882,716,166,453,429,137,77,60,81,56,605,549,56,304,301
2012-02-26,17,41.690625,,,,,,-1.6,-4,3.2,33.5,1,2012,0,4,0,2.82,Seoul,817,627,190,435,382,137,67,70,81,56,537,469,68,280,257
2012-02-27,17.04166667,42.96292373,,,,,,-0.7,-5.9,5.2,31.3,2,2012,0,4,0,1.52,Seoul,736,549,187,383,353,161,91,70,92,69,414,361,53,191,223
2012-02-28,22.20833333,47.46210526,,,,,,2.1,-3.2,7.3,26.6,3,2012,1,4,0,1.06,Seoul,695,505,190,338,357,116,47,69,62,54,429,376,53,205,224
2012-02-29,23.75,47.95238095,,,,,,5.4,-1.5,11.8,27.1,4,2012,1,4,0,1.28,Seoul,823,640,183,445,378,133,75,58,75,58,544,473,71,297,247
2012-03-01,27.25,58.66108787,,,,,,8.7,4,14.6,20.1,5,2012,1,1,1,2.78,Seoul,817,623,194,397,420,137,64,73,68,69,540,476,64,265,275
2012-03-02,21.39130435,39.77402323,,,,,,6.9,5.2,9.5,54.6,6,2012,1,1,0,4.48,Seoul,735,546,189,392,343,149,69,80,87,62,456,404,52,229,227
2012-03-03,10.91304348,21.05422315,,,,,,6.9,2.7,12.9,47.1,7,2012,1,1,0,6,Seoul,810,627,183,464,346,123,56,67,68,55,529,469,60,299,230
2012-03-04,9.130434783,16.19791667,,,,,,6.2,3,9.7,49.9,1,2012,1,1,0,6.82,Seoul,617,472,145,345,272,110,57,53,64,46,380,338,42,207,173
2012-03-05,5.173913043,11.5552017,,,,,,5.3,3.1,8.5,66.9,2,2012,1,1,0,6.8,Seoul,587,418,169,322,265,129,65,64,73,56,341,294,47,181,160
2012-03-06,43,61.19444444,,,,,,3,1.8,4.6,81.6,3,2012,1,1,0,5.66,Seoul,617,433,184,344,273,152,68,84,73,79,335,284,51,200,135
2012-03-07,42,64.42156863,,,,,,3,-0.2,7.7,60.1,4,2012,1,1,0,4.88,Seoul,625,442,183,338,287,138,63,75,78,60,365,319,46,196,169
2012-03-08,29.125,52.96827133,,,,,,2,-0.3,5.2,47.8,5,2012,1,1,0,3.9,Seoul,624,480,144,338,286,140,79,61,75,65,372,326,46,205,167
2012-03-09,26,48.64749734,,,,,,3.4,-2.1,9.1,48.9,6,2012,1,1,0,3.34,Seoul,748,578,170,400,348,138,75,63,81,57,475,422,53,238,237
2012-03-10,20.66666667,37.57604167,,,,,,3.9,1.3,8.9,52.5,7,2012,1,1,0,3.06,Seoul,912,752,160,489,423,141,77,64,83,58,620,582,38,328,292
2012-03-11,16.29166667,37.01989529,,,,,,-2.4,-4.6,1.3,43,1,2012,1,1,0,1.98,Seoul,797,650,147,428,369,127,67,60,62,65,537,494,43,293,244
2012-03-12,13.04166667,29.95689655,,,,,,-1.6,-5.7,3.2,40.1,2,2012,1,1,0,1.06,Seoul,720,542,178,382,338,160,82,78,95,65,415,373,42,208,207
2012-03-13,24.83333333,52.26355748,,,,,,1.7,-3.5,6.6,49.8,3,2012,1,1,0,1,Seoul,654,478,176,344,310,152,70,82,91,61,369,331,38,180,189
2012-03-14,29.79166667,61.8340564,,,,,,3.6,1.8,5.9,70.4,4,2012,1,1,0,1.04,Seoul,676,513,163,377,299,122,65,57,71,51,404,355,49,227,177
2012-03-15,28.79166667,60.61595745,,,,,,5.5,-1.7,11.8,35.8,5,2012,1,1,0,1.36,Seoul,770,597,173,404,366,140,65,75,73,67,488,446,42,257,231
2012-03-16,24,50.19656284,,,,,,8.1,5.7,12.9,51.1,6,2012,1,1,0,3.46,Seoul,867,689,178,415,452,139,70,69,81,58,592,536,56,268,324
2012-03-17,21.54166667,36.67857143,,,,,,10.4,6.8,16.1,71.4,7,2012,1,1,0,5.86,Seoul,1102,937,165,600,502,149,85,64,93,56,806,758,48,421,385
2012-03-18,30.08333333,57.7027027,,,,,,6.9,2.2,11.5,62.8,1,2012,0,1,0,6.9,Seoul,883,722,161,443,440,142,70,72,70,72,618,572,46,309,309
2012-03-19,10.20833333,23.18297872,,,,,,2.8,-0.5,7.2,38,2,2012,0,1,0,6.74,Seoul,737,567,170,401,336,138,75,63,79,59,482,428,54,260,222
2012-03-20,16.54166667,37.6323687,,,,,,3.1,-1.9,8.3,30.6,3,2012,0,1,0,6.26,Seoul,719,536,183,351,368,174,90,84,91,83,419,375,44,205,214
2012-03-21,18.125,40.917481,,,,,,4.3,-0.5,10.4,36.3,4,2012,0,1,0,5.5,Seoul,744,575,169,383,361,152,78,74,85,67,462,422,40,220,242
2012-03-22,44.625,85.38660907,,,,,,7.8,3.3,11.4,53.6,5,2012,0,1,0,4.98,Seoul,861,686,175,441,420,132,72,60,80,52,594,535,59,298,296
